objectid;tipcalle;nomcalle;velocidad;st_length_shape;geo_shape;geo_point_2d
4566;C/;MACARENA;Peatonal;47.51393928101521;"{""coordinates"": [[-0.332006624672302, 39.449025483605936], [-0.33236078812035724, 39.448697361023775]], ""type"": ""LineString""}";39.448861422314856, -0.33218370639632966
4569;C/;VICENTE BELTRÁN GRIMAL (ESCULTOR);30;39.86150473828101;"{""coordinates"": [[-0.34868755924528333, 39.46165664433307], [-0.34851570560301837, 39.461989957838355]], ""type"": ""LineString""}";39.461823301085715, -0.3486016324241509
4570;C/;AIELO DE MALFERIT;Peatonal;60.764961931627745;"{""coordinates"": [[-0.3725340914439424, 39.449849540642354], [-0.3727887387726493, 39.44975328117], [-0.37301249240911716, 39.44965473731566], [-0.37305598747616253, 39.449637702757165], [-0.37315853686363093, 39.44959497642747]], ""type"": ""LineString""}";39.449724878492184, -0.37284736484136694
4573;PL;JULES VERNE;Peatonal;35.48953851489197;"{""coordinates"": [[-0.3911343373577743, 39.449954883213266], [-0.3915345562098177, 39.45003143221648]], ""type"": ""LineString""}";39.44999315771487, -0.39133444678379603
4577;C/;DIPUTAT MOLINA CONEJERO;Peatonal;90.77752907520671;"{""coordinates"": [[-0.37244221331182403, 39.450412091147314], [-0.37191139071542745, 39.44970578906166]], ""type"": ""LineString""}";39.45005894010448, -0.37217680201362574
4590;C/;AIELO DE MALFERIT;Peatonal;56.48420972033385;"{""coordinates"": [[-0.37315853686363093, 39.44959497642747], [-0.3732797403846169, 39.44953915836127], [-0.37331798087680684, 39.449526509359], [-0.3735417443501853, 39.44942797369601], [-0.37357489951956746, 39.449415209691324], [-0.3737307203918757, 39.449346660171656]], ""type"": ""LineString""}";39.44947059672456, -0.37344448087108756
4593;CV;NATZARET;30;44.67174411191038;"{""coordinates"": [[-0.33655609108084256, 39.448622374668076], [-0.33608232102744623, 39.44845837666319]], ""type"": ""LineString""}";39.44854037566563, -0.3363192060541444
4594;PL;JOAQUIM MUÑOZ PEIRATS;Peatonal;55.78265956370313;"{""coordinates"": [[-0.39461229088395505, 39.48724363136116], [-0.3951776470256511, 39.486997825715555]], ""type"": ""LineString""}";39.48712072853836, -0.3948949689548031
4601;CV;MALILLA;30;59.08650865714725;"{""coordinates"": [[-0.37829932684922374, 39.44759485806784], [-0.3783078717285226, 39.447580186243044], [-0.37834497735207073, 39.44751938480181], [-0.37841068884841766, 39.44742456259686], [-0.37847151472187596, 39.447327711276735], [-0.37849516352353024, 39.44729356968877], [-0.37850867962555407, 39.447238380155234], [-0.37851728916564215, 39.44718544026798], [-0.37853040418767053, 39.44710099001776]], ""type"": ""LineString""}";39.44735690748254, -0.37843810390036803
4602;C/;ILLA FORMENTERA;30;114.76006971939324;"{""coordinates"": [[-0.37985333779248553, 39.44722713372995], [-0.37853040418767053, 39.44710099001776]], ""type"": ""LineString""}";39.447164061873856, -0.379191870990078
4611;C/;SEC;30;110.56035611827595;"{""coordinates"": [[-0.33048716748910395, 39.446303947271794], [-0.33148522381257256, 39.44567755080564]], ""type"": ""LineString""}";39.445990749038714, -0.33098619565083826
4676;C/;LITÒGRAF PASCUAL I ABAD;30;20.532348720981727;"{""coordinates"": [[-0.3907566604002276, 39.45069413006873], [-0.3905218374855294, 39.45066183164978]], ""type"": ""LineString""}";39.450677980859254, -0.3906392489428785
4678;PL;CENTENAR DE LA PLOMA;Peatonal;133.45841567987554;"{""coordinates"": [[-0.3791374105189598, 39.47826031674515], [-0.3794377790133027, 39.478177453327035], [-0.3794989466831091, 39.47789453325546], [-0.37936670064623906, 39.47789214553029], [-0.37924818492422996, 39.478019424553395], [-0.3791610748820286, 39.47804218006947], [-0.3791446492340743, 39.4780852049603], [-0.37898739268652204, 39.478048911180146], [-0.37894645654858305, 39.478210938870696]], ""type"": ""LineString""}";39.478069298499, -0.3792671555408204
4686;AV;AUSIÀS MARCH;50;271.6651220091213;"{""coordinates"": [[-0.3725144808405063, 39.4524776353977], [-0.3714459835892826, 39.45092048131161], [-0.3712002724043648, 39.45055122022774], [-0.37102884268287395, 39.450319581867866]], ""type"": ""LineString""}";39.451397031111135, -0.37177379177647646
4687;ENTD;RICO;30;452.84137112874816;"{""coordinates"": [[-0.3538424828704702, 39.449853413045965], [-0.3535036072215462, 39.450339937456825], [-0.3534885364290105, 39.45046414981171], [-0.35340497452145325, 39.450772446666164], [-0.3535746336373812, 39.45083396615892], [-0.3536011150697628, 39.450880306757725], [-0.35349869376360954, 39.45114442756], [-0.35307404720313584, 39.45105359715736], [-0.35295052884891837, 39.45128501253941], [-0.3528934584660676, 39.451391818178884], [-0.3513772956332271, 39.45107799502703], [-0.35133730865938934, 39.45119419797555], [-0.351321593042209, 39.45137851992869], [-0.35130625989325626, 39.451519040868625], [-0.35099397870552723, 39.45149601418992]], ""type"": ""LineString""}";39.45100260169165, -0.35264345304051004
4691;PL;ESCULTOR FRECHINA;30;41.40890417530993;"{""coordinates"": [[-0.38978251569080447, 39.45056415083407], [-0.3897012463659383, 39.450931679091745]], ""type"": ""LineString""}";39.4507479149629, -0.3897418810283713
4820;AV;AUSIÀS MARCH;30;75.1039220547103;"{""coordinates"": [[-0.3719254488716103, 39.45187695207075], [-0.3715180916309512, 39.45127890615765]], ""type"": ""LineString""}";39.451577929114194, -0.3717217702512807
4825;C/;CARTERS;30;44.800289842812404;"{""coordinates"": [[-0.38876584269851083, 39.452018745451724], [-0.3888410394787464, 39.45161955061271]], ""type"": ""LineString""}";39.451819148032214, -0.38880344108862863
4831;PL;SANTIAGO SUÁREZ (SANTI);30;44.39873837171503;"{""coordinates"": [[-0.3881209729903664, 39.45153129155623], [-0.3880372322093748, 39.45192579847077]], ""type"": ""LineString""}";39.451728545013495, -0.3880791025998706
4834;C/;BERNAT DESCOLL;30;129.50001681853172;"{""coordinates"": [[-0.37947536416864003, 39.45130941289259], [-0.38096165964527495, 39.45148876748947]], ""type"": ""LineString""}";39.45139909019103, -0.3802185119069575
4836;C/;BORRASCA;50;34.80027155066466;"{""coordinates"": [[-0.39827430345204895, 39.45461034436732], [-0.3985573520611586, 39.45483408165758]], ""type"": ""LineString""}";39.454722213012445, -0.39841582775660384
4502;C/;JULIO ROMERO MOCHOLÍ;30;44.45657480183813;"{""coordinates"": [[-0.36712611818748375, 39.44547658620738], [-0.3670011064546189, 39.445460241113615], [-0.36662003284301975, 39.4453975549964]], ""type"": ""LineString""}";39.445438623300525, -0.36687284636416284
4505;C/;RUSSAFA;30;41.19948826138499;"{""coordinates"": [[-0.3739624286608017, 39.46522186005521], [-0.37391434020272657, 39.46485273690235]], ""type"": ""LineString""}";39.46503729847878, -0.3739383844317642
4506;C/;GENERAL SAN MARTÍN;30;20.82216695807022;"{""coordinates"": [[-0.37412843107040505, 39.46510481199086], [-0.37407614850546117, 39.465112342166464], [-0.3740233463891543, 39.46513399538628], [-0.37399094335034794, 39.46517353254374], [-0.3739624286608017, 39.46522186005521]], ""type"": ""LineString""}";39.46514608282359, -0.374033617992838
4613;C/;JOAQUIM BENLLOCH;30;94.63763020067651;"{""coordinates"": [[-0.3742360600502368, 39.45010347645793], [-0.3737307203918757, 39.449346660171656]], ""type"": ""LineString""}";39.4497250683148, -0.37398339022105626
4615;CTRA;MALILLA;50;60.289593372322564;"{""coordinates"": [[-0.37985333779248553, 39.44722713372995], [-0.38002342125965904, 39.44670048277194]], ""type"": ""LineString""}";39.44696380825094, -0.3799383795260723
4616;C/;MARE JUANA MARÍA CONDESA LLUCH;30;105.94643148138779;"{""coordinates"": [[-0.40990558679318895, 39.466018563843754], [-0.41006148724360963, 39.46604728105952], [-0.4111286914122847, 39.46598083567505]], ""type"": ""LineString""}";39.46601649395226, -0.41051613041377216
4617;C/;PEDRO SUCÍAS (HISTORIADOR);30;86.2416604895801;"{""coordinates"": [[-0.4081041911319824, 39.46419766863596], [-0.4080271463576691, 39.46342335146003]], ""type"": ""LineString""}";39.46381051004799, -0.40806566874482575
4618;C/;VICENTE PARRA (ACTOR);30;162.86799459618513;"{""coordinates"": [[-0.39228481790621367, 39.45640301357422], [-0.39230690839998034, 39.45620695442477], [-0.3910506334624573, 39.45539208207161]], ""type"": ""LineString""}";39.455858364972066, -0.39175061329737765
4720;C/;PINTOR MAELLA;50;149.9941799767403;"{""coordinates"": [[-0.3482161031677816, 39.458057775499356], [-0.3481175726660469, 39.45775766120626], [-0.34794265100936067, 39.457410867888235], [-0.34759170178143095, 39.45680008189265]], ""type"": ""LineString""}";39.45741737238332, -0.3479292883282496
4724;C/;MAJOR DE NATZARET;30;6.619101147436862;"{""coordinates"": [[-0.3342267017450412, 39.449794180467045], [-0.3342434465107139, 39.449736007571]], ""type"": ""LineString""}";39.44976509401902, -0.33423507412787756
4728;C/;JORGE COMÍN (METGE PEDIATRE);50;157.65373528933065;"{""coordinates"": [[-0.4050006846550139, 39.47966269784091], [-0.4055903017055296, 39.47941768821449], [-0.4063892658038213, 39.47906640444778], [-0.4066167094823457, 39.47899722979404]], ""type"": ""LineString""}";39.47932231349251, -0.40580608059172757
4733;C/;SANT FRANCESC DE PAULA;30;81.50603797265575;"{""coordinates"": [[-0.3335535910402674, 39.44819320645842], [-0.33304640347542097, 39.447573486914926]], ""type"": ""LineString""}";39.44788334668667, -0.3332999972578442
4738;C/;JESÚS NATZARÉ;30;225.66376303002448;"{""coordinates"": [[-0.3298942466126594, 39.448844328843414], [-0.33135075191830987, 39.44793903202038], [-0.3316949700696509, 39.44767591548893], [-0.3318738780473303, 39.44751827938796]], ""type"": ""LineString""}";39.44820623897703, -0.3309020354641241
4743;C/;MORAIRA;30;44.87713723634254;"{""coordinates"": [[-0.33310718959968677, 39.45031803187517], [-0.3327903679735464, 39.45026572680705], [-0.33259856882497796, 39.450229794410234]], ""type"": ""LineString""}";39.45027520289418, -0.3328526519615473
4749;CTRA;MALILLA;30;41.41779359164368;"{""coordinates"": [[-0.37891223225966203, 39.451598717509576], [-0.3789942903883392, 39.45123121525258]], ""type"": ""LineString""}";39.45141496638108, -0.37895326132400065
4750;C/;BERNAT DESCOLL;30;42.317604847155515;"{""coordinates"": [[-0.3789942903883392, 39.45123121525258], [-0.37947536416864003, 39.45130941289259]], ""type"": ""LineString""}";39.45127031407259, -0.3792348272784896
4751;C/;RIU BESÒS;Peatonal;33.74840597638316;"{""coordinates"": [[-0.3783755091322751, 39.451483010788294], [-0.37837963830856003, 39.451469590692454], [-0.3784318916876778, 39.4511823248144]], ""type"": ""LineString""}";39.45133285585961, -0.378404471512928
4752;C/;BERNAT DESCOLL;30;48.72204323506969;"{""coordinates"": [[-0.3784318916876778, 39.4511823248144], [-0.3789942903883392, 39.45123121525258]], ""type"": ""LineString""}";39.45120677003349, -0.37871309103800854
4753;C/;DIPUTAT ISIDRE ESCANDELL;30;35.95150134556275;"{""coordinates"": [[-0.37304243449100666, 39.45127248769782], [-0.3734016091149935, 39.45110734772632]], ""type"": ""LineString""}";39.45118991771207, -0.37322202180300007
4756;AV;DOCTOR PESET ALEIXANDRE;50;76.43572898847763;"{""coordinates"": [[-0.38276081217373265, 39.49003938965612], [-0.3836152223426064, 39.489851024131184]], ""type"": ""LineString""}";39.48994520689365, -0.38318801725816953
4768;AV;GASPAR AGUILAR;50;51.234283882962586;"{""coordinates"": [[-0.3935140513256332, 39.45175147670523], [-0.3937914585856329, 39.45134329964615]], ""type"": ""LineString""}";39.45154738817569, -0.39365275495563307
4769;C/;CAMPOS CRESPO;30;28.852922780889983;"{""coordinates"": [[-0.40046132239246107, 39.45281248445755], [-0.40069024365685246, 39.45262271582503]], ""type"": ""LineString""}";39.45271760014129, -0.4005757830246568
4772;C/;SANT VICENT MÀRTIR;50;46.8774782704872;"{""coordinates"": [[-0.3848524268141279, 39.45152084648178], [-0.38493702724316875, 39.45110383929305]], ""type"": ""LineString""}";39.45131234288741, -0.38489472702864835
4775;AV;AUSIÀS MARCH;50;120.6174853078939;"{""coordinates"": [[-0.3707437448362895, 39.44989595260365], [-0.3700895444931648, 39.448935487338474]], ""type"": ""LineString""}";39.44941571997106, -0.3704166446647271
4781;CTRA;MALILLA;50;38.89997555154479;"{""coordinates"": [[-0.3794071443588993, 39.4494027332678], [-0.37943940090721207, 39.449259319318855], [-0.3794847421980556, 39.44905764299162]], ""type"": ""LineString""}";39.44923018900076, -0.3794459471520152
4783;C/;CASTELL DE POP;30;34.83602374096003;"{""coordinates"": [[-0.3330746124417138, 39.44812817317448], [-0.33273945804819866, 39.447985350754834], [-0.3327209363077369, 39.44797591693525]], ""type"": ""LineString""}";39.44805265296089, -0.33289749043698047
4786;PL;SEGÒVIA;30;35.2282539448097;"{""coordinates"": [[-0.3912368156099112, 39.44958331641922], [-0.39133114639252997, 39.4492746285472]], ""type"": ""LineString""}";39.44942897248321, -0.3912839810012205
4787;C/;ILLA CABRERA;30;112.93906007223542;"{""coordinates"": [[-0.3733587680382926, 39.44889909303289], [-0.372202875475137, 39.44937995432663]], ""type"": ""LineString""}";39.44913952367976, -0.3727808217567148
4789;C/;ILLA CABRERA;30;125.9521439248288;"{""coordinates"": [[-0.3794847421980556, 39.44905764299162], [-0.3787518655919099, 39.44900989237448], [-0.3780333915990936, 39.44892146287978]], ""type"": ""LineString""}";39.448999968599566, -0.37875808741848704
4791;C/;POETA FRANCESC CABALLERO MUÑOZ;30;61.16585536201291;"{""coordinates"": [[-0.3883514706889403, 39.449077076267805], [-0.3883235439179249, 39.4491440150496], [-0.38831131918535217, 39.4491797757156], [-0.3881757202202634, 39.449582126452036], [-0.388167454246428, 39.44960896721954]], ""type"": ""LineString""}";39.44934211498559, -0.3882570013651934
4795;C/;NOU D?OCTUBRE;50;42.956477545648;"{""coordinates"": [[-0.4058049868206186, 39.473091219086776], [-0.40572831474261234, 39.47296112259435], [-0.40567429252170756, 39.47282241475573], [-0.4056482972176771, 39.472725575027425]], ""type"": ""LineString""}";39.472912979040224, -0.4057159397520962
4796;C/;TABARCA;30;51.626683759526394;"{""coordinates"": [[-0.3318455500043279, 39.44813102667601], [-0.3321946059031291, 39.44781970572367], [-0.33223895654309354, 39.447780184292164]], ""type"": ""LineString""}";39.44795559692068, -0.33204224563940465
4798;C/;JERÓNIMA GALÉS (IMPRESSORA);30;87.27128548589144;"{""coordinates"": [[-0.39266621931691786, 39.449895520914055], [-0.39270684986124327, 39.44985112688749], [-0.39272068106689256, 39.449794059821606], [-0.3927514444207713, 39.449701139003736], [-0.3927704039163817, 39.449610962346576], [-0.3927929268060877, 39.44952991950783], [-0.39290894319437353, 39.449136898432904]], ""type"": ""LineString""}";39.44952202519502, -0.39279698476535757
4800;AV;PRIMER DE MAIG;30;36.28375764465911;"{""coordinates"": [[-0.3879418339024555, 39.44900030471723], [-0.3881632518444834, 39.449041315901745], [-0.3883514706889403, 39.449077076267805]], ""type"": ""LineString""}";39.44903845595204, -0.38814669629691967
4801;C/;SANT VICENT MÀRTIR;50;64.51793140825421;"{""coordinates"": [[-0.3852720370204006, 39.449507812958124], [-0.38527561336069416, 39.449489875743126], [-0.38545436272332123, 39.44894436687593]], ""type"": ""LineString""}";39.44922582037383, -0.385362173108932
4803;AV;MESTRE RODRIGO (MÚSIC);50;164.83956504674802;"{""coordinates"": [[-0.40656654308982654, 39.49015851732471], [-0.4070469569433336, 39.490829638952064], [-0.4073014425697833, 39.49117199497233], [-0.4074966459065177, 39.491456119111255]], ""type"": ""LineString""}";39.490806499284844, -0.4070327995431549
4805;C/;RIU ERESMA;30;37.46215567742999;"{""coordinates"": [[-0.3780333915990936, 39.44892146287978], [-0.37809347929192116, 39.44858734770858]], ""type"": ""LineString""}";39.44875440529418, -0.37806343544550736
4809;C/;VICENTA SALCEDO;30;73.77985053522406;"{""coordinates"": [[-0.3844727862941969, 39.44944028121102], [-0.3846561366461515, 39.44879127557007]], ""type"": ""LineString""}";39.44911577839055, -0.3845644614701742
4816;CAMI;CANAL;30;126.35802272115531;"{""coordinates"": [[-0.33523239570510466, 39.44949291861623], [-0.33534695128567893, 39.44835855774946]], ""type"": ""LineString""}";39.448925738182844, -0.3352896734953918
4844;CTRA;MALILLA;30;38.51967477796249;"{""coordinates"": [[-0.3782073989127607, 39.45445211165454], [-0.37829352533464816, 39.45411172834507]], ""type"": ""LineString""}";39.4542819199998, -0.3782504621237044
4853;C/;CALVO ACACIO;30;109.024969048379;"{""coordinates"": [[-0.3898397074141846, 39.45274555621366], [-0.3887133231074958, 39.45229683942689]], ""type"": ""LineString""}";39.452521197820275, -0.3892765152608402
4854;C/;SOLLANA;30;36.37380024138253;"{""coordinates"": [[-0.36938004400251273, 39.452135558851296], [-0.369179550659172, 39.45184724322701]], ""type"": ""LineString""}";39.45199140103915, -0.3692797973308424
6923;PL;FRA LLUÍS COLOMER;30;86.70983950627121;"{""coordinates"": [[-0.3535164164016791, 39.47822058761735], [-0.3533032256258114, 39.478643413726445], [-0.3529082886066314, 39.47852870004731]], ""type"": ""LineString""}";39.478503607504685, -0.35326848914559184
6927;C/;AIORA;50;123.12611257162308;"{""coordinates"": [[-0.3915383715772571, 39.467251793290885], [-0.39220628294047816, 39.46627131682862]], ""type"": ""LineString""}";39.46676155505975, -0.39187232725886767
